code,name,fullName,slug,type,provinceCode
02063,"Hoằng Phú","Xã Hoằng Phú, Tỉnh Thanh Hoá",hoang-phu,commune,07
02067,"Đồng Tiến","Xã Đồng Tiến, Tỉnh Thanh Hoá",ong-tien,commune,07
02078,"Cẩm Vân","Xã Cẩm Vân, Tỉnh Thanh Hoá",cam-van,commune,07
02116,"Xuân Du","Xã Xuân Du, Tỉnh Thanh Hoá",xuan-du,commune,07
02124,"Kiên Thọ","Xã Kiên Thọ, Tỉnh Thanh Hoá",kien-tho,commune,07
02126,"Trường Văn","Xã Trường Văn, Tỉnh Thanh Hoá",truong-van,commune,07
02130,"Tân Dân","Phường Tân Dân, Tỉnh Thanh Hoá",tan-dan,ward,07
02160,"Trường Lâm","Xã Trường Lâm, Tỉnh Thanh Hoá",truong-lam,commune,07
02162,"Hoạt Giang","Xã Hoạt Giang, Tỉnh Thanh Hoá",hoat-giang,commune,07
02164,"Tân Tiến","Xã Tân Tiến, Tỉnh Thanh Hoá",tan-tien,commune,07
02170,"Các Sơn","Xã Các Sơn, Tỉnh Thanh Hoá",cac-son,commune,07
02173,"Bá Thước","Xã Bá Thước, Tỉnh Thanh Hoá",ba-thuoc,commune,07
02197,"Cẩm Tân","Xã Cẩm Tân, Tỉnh Thanh Hoá",cam-tan,commune,07
02202,"Điền Lư","Xã Điền Lư, Tỉnh Thanh Hoá",ien-lu,commune,07
02223,"Ba Đình","Xã Ba Đình, Tỉnh Thanh Hoá",ba-inh,commune,07
02295,"Thạch Lập","Xã Thạch Lập, Tỉnh Thanh Hoá",thach-lap,commune,07
02336,"Mậu Lâm","Xã Mậu Lâm, Tỉnh Thanh Hoá",mau-lam,commune,07
02361,"Thọ Bình","Xã Thọ Bình, Tỉnh Thanh Hoá",tho-binh,commune,07
02370,"Hải Lĩnh","Phường Hải Lĩnh, Tỉnh Thanh Hoá",hai-linh,ward,07
02393,"Tượng Lĩnh","Xã Tượng Lĩnh, Tỉnh Thanh Hoá",tuong-linh,commune,07
02486,"Điền Quang","Xã Điền Quang, Tỉnh Thanh Hoá",ien-quang,commune,07
02498,"Xuân Bình","Xã Xuân Bình, Tỉnh Thanh Hoá",xuan-binh,commune,07
02526,"Luận Thành","Xã Luận Thành, Tỉnh Thanh Hoá",luan-thanh,commune,07
02552,"Thạch Quảng","Xã Thạch Quảng, Tỉnh Thanh Hoá",thach-quang,commune,07
02582,"Quý Lương","Xã Quý Lương, Tỉnh Thanh Hoá",quy-luong,commune,07
02593,"Yên Phú","Xã Yên Phú, Tỉnh Thanh Hoá",yen-phu,commune,07
02662,"Thượng Ninh","Xã Thượng Ninh, Tỉnh Thanh Hoá",thuong-ninh,commune,07
02686,"Như Xuân","Xã Như Xuân, Tỉnh Thanh Hoá",nhu-xuan,commune,07
02699,"Thiết Ống","Xã Thiết Ống, Tỉnh Thanh Hoá",thiet-ong,commune,07
02722,"Tân Thành","Xã Tân Thành, Tỉnh Thanh Hoá",tan-thanh,commune,07
02741,"Thanh Kỳ","Xã Thanh Kỳ, Tỉnh Thanh Hoá",thanh-ky,commune,07
02747,"Linh Sơn","Xã Linh Sơn, Tỉnh Thanh Hoá",linh-son,commune,07
02770,"Thanh Quân","Xã Thanh Quân, Tỉnh Thanh Hoá",thanh-quan,commune,07
02780,"Hóa Quỳ","Xã Hóa Quỳ, Tỉnh Thanh Hoá",hoa-quy,commune,07
02783,"Đồng Lương","Xã Đồng Lương, Tỉnh Thanh Hoá",ong-luong,commune,07
02884,"Hồi Xuân","Xã Hồi Xuân, Tỉnh Thanh Hoá",hoi-xuan,commune,07
02910,"Văn Nho","Xã Văn Nho, Tỉnh Thanh Hoá",van-nho,commune,07
02938,"Cổ Lũng","Xã Cổ Lũng, Tỉnh Thanh Hoá",co-lung,commune,07
02944,"Thanh Phong","Xã Thanh Phong, Tỉnh Thanh Hoá",thanh-phong,commune,07
02946,"Lương Sơn","Xã Lương Sơn, Tỉnh Thanh Hoá",luong-son,commune,07
02947,"Pù Luông","Xã Pù Luông, Tỉnh Thanh Hoá",pu-luong,commune,07
02974,"Trung Hạ","Xã Trung Hạ, Tỉnh Thanh Hoá",trung-ha,commune,07
03003,"Thắng Lộc","Xã Thắng Lộc, Tỉnh Thanh Hoá",thang-loc,commune,07
03026,"Văn Phú","Xã Văn Phú, Tỉnh Thanh Hoá",van-phu,commune,07
03042,"Giao An","Xã Giao An, Tỉnh Thanh Hoá",giao-an,commune,07
03082,"Xuân Chinh","Xã Xuân Chinh, Tỉnh Thanh Hoá",xuan-chinh,commune,07
