code,name,fullName,slug,type,provinceCode
02843,"Nam Hà - Lâm Hà","Xã Nam Hà - Lâm Hà, Tỉnh Lâm Đồng",nam-ha-lam-ha,commune,29
02878,"Cát Tiên 3","Xã Cát Tiên 3, Tỉnh Lâm Đồng",cat-tien-3,commune,29
02912,"Bảo Lâm 4","Xã Bảo Lâm 4, Tỉnh Lâm Đồng",bao-lam-4,commune,29
02953,"Tuy Phong","Xã Tuy Phong, Tỉnh Lâm Đồng",tuy-phong,commune,29
02963,"La Dạ","Xã La Dạ, Tỉnh Lâm Đồng",la-da,commune,29
03021,"Quảng Hòa","Xã Quảng Hòa, Tỉnh Lâm Đồng",quang-hoa,commune,29
03089,"Phan Sơn","Xã Phan Sơn, Tỉnh Lâm Đồng",phan-son,commune,29
03103,"Sơn Điền","Xã Sơn Điền, Tỉnh Lâm Đồng",son-ien,commune,29
03153,"Đạ Huoai 3","Xã Đạ Huoai 3, Tỉnh Lâm Đồng",a-huoai-3,commune,29
03254,"Đông Giang","Xã Đông Giang, Tỉnh Lâm Đồng",ong-giang,commune,29
