code,name,fullName,slug,type,provinceCode
00200,"Cầu Ông Lãnh","Phường Cầu Ông Lãnh, Thành phố Hồ Chí Minh",cau-ong-lanh,ward,30
00201,"Phú Mỹ","Phường Phú Mỹ, Thành phố Hồ Chí Minh",phu-my,ward,30
00211,"Tân Sơn","Phường Tân Sơn, Thành phố Hồ Chí Minh",tan-son,ward,30
00216,"An Khánh","Phường An Khánh, Thành phố Hồ Chí Minh",an-khanh,ward,30
00220,"Bình Thới","Phường Bình Thới, Thành phố Hồ Chí Minh",binh-thoi,ward,30
00221,"Rạch Dừa","Phường Rạch Dừa, Thành phố Hồ Chí Minh",rach-dua,ward,30
00223,"Bình Chánh","Xã Bình Chánh, Thành phố Hồ Chí Minh",binh-chanh,commune,30
00225,"Bình Phú","Phường Bình Phú, Thành phố Hồ Chí Minh",binh-phu,ward,30
00227,"Diên Hồng","Phường Diên Hồng, Thành phố Hồ Chí Minh",dien-hong,ward,30
00239,"Long Trường","Phường Long Trường, Thành phố Hồ Chí Minh",long-truong,ward,30
00246,"Tân Uyên","Phường Tân Uyên, Thành phố Hồ Chí Minh",tan-uyen,ward,30
00249,"Tây Thạnh","Phường Tây Thạnh, Thành phố Hồ Chí Minh",tay-thanh,ward,30
00257,"Bến Thành","Phường Bến Thành, Thành phố Hồ Chí Minh",ben-thanh,ward,30
00263,"Hưng Long","Xã Hưng Long, Thành phố Hồ Chí Minh",hung-long,commune,30
00264,"Đức Nhuận","Phường Đức Nhuận, Thành phố Hồ Chí Minh",duc-nhuan,ward,30
00291,"Hoà Bình","Phường Hoà Bình, Thành phố Hồ Chí Minh",hoa-binh,ward,30
00297,"Cát Lái","Phường Cát Lái, Thành phố Hồ Chí Minh",cat-lai,ward,30
00301,"Phú Nhuận","Phường Phú Nhuận, Thành phố Hồ Chí Minh",phu-nhuan,ward,30
00303,"Tân Mỹ","Phường Tân Mỹ, Thành phố Hồ Chí Minh",tan-my,ward,30
00307,"Hiệp Phước","Xã Hiệp Phước, Thành phố Hồ Chí Minh",hiep-phuoc,commune,30
00308,"Bàn Cờ","Phường Bàn Cờ, Thành phố Hồ Chí Minh",ban-co,ward,30
00323,"Phú Thọ","Phường Phú Thọ, Thành phố Hồ Chí Minh",phu-tho,ward,30
00330,"Thuận An","Phường Thuận An, Thành phố Hồ Chí Minh",thuan-an,ward,30
00332,"Bình Cơ","Phường Bình Cơ, Thành phố Hồ Chí Minh",binh-co,ward,30
00336,"Tân Sơn Hòa","Phường Tân Sơn Hòa, Thành phố Hồ Chí Minh",tan-son-hoa,ward,30
00340,"Chợ Quán","Phường Chợ Quán, Thành phố Hồ Chí Minh",cho-quan,ward,30
00346,"Bình Tây","Phường Bình Tây, Thành phố Hồ Chí Minh",binh-tay,ward,30
00352,"Vĩnh Hội","Phường Vĩnh Hội, Thành phố Hồ Chí Minh",vinh-hoi,ward,30
00359,"Cầu Kiệu","Phường Cầu Kiệu, Thành phố Hồ Chí Minh",cau-kieu,ward,30
00365,"Vĩnh Tân","Phường Vĩnh Tân, Thành phố Hồ Chí Minh",vinh-tan,ward,30
00425,"Xóm Chiếu","Phường Xóm Chiếu, Thành phố Hồ Chí Minh",xom-chieu,ward,30
00434,"Chánh Hiệp","Phường Chánh Hiệp, Thành phố Hồ Chí Minh",chanh-hiep,ward,30
00440,"Tây Nam","Phường Tây Nam, Thành phố Hồ Chí Minh",tay-nam,ward,30
00486,"Chánh Phú Hòa","Phường Chánh Phú Hòa, Thành phố Hồ Chí Minh",chanh-phu-hoa,ward,30
00498,"Long Nguyên","Phường Long Nguyên, Thành phố Hồ Chí Minh",long-nguyen,ward,30
00500,"Long Phước","Phường Long Phước, Thành phố Hồ Chí Minh",long-phuoc,ward,30
00510,"Phước Thắng","Phường Phước Thắng, Thành phố Hồ Chí Minh",phuoc-thang,ward,30
